20250729132126,40.00,26.90
20250729132128,40.10,27.00
20250729132130,40.10,27.10
20250729132132,40.10,27.10
20250729132134,40.10,27.00
20250729132136,40.10,27.00
20250729132138,40.10,27.10
20250729132140,40.10,27.00
20250729132142,40.20,27.10
20250729132144,40.20,26.70
20250729132146,40.20,26.50
20250729132148,40.20,26.40
20250729132150,40.20,26.50
20250729132152,40.20,26.60
20250729132154,40.30,26.60
20250729132156,40.30,26.50
20250729132158,40.30,26.40
20250729132200,40.30,26.40
20250729132202,40.30,26.30
20250729132204,40.30,26.30
20250729132206,40.30,26.30
20250729132208,40.30,26.90
20250729132210,40.30,27.20
20250729132212,40.30,27.20
20250729132214,40.40,27.30
20250729132216,40.40,27.10
20250729132218,40.40,26.90
20250729132220,40.40,27.00
20250729132222,40.40,27.00
20250729132224,40.40,27.00
20250729132226,40.40,27.00
20250729132228,40.40,27.00
20250729132230,40.40,27.40
20250729132232,40.40,27.40
20250729132234,40.50,27.20
20250729132236,40.50,27.70
20250729132238,40.50,27.80
20250729132240,40.50,27.10
20250729132242,40.50,26.80
20250729132244,40.50,26.70
20250729132246,40.50,26.60
20250729132248,40.50,26.50
20250729132250,40.50,26.70
20250729132252,40.50,27.30
20250729132254,40.50,27.70
20250729132256,40.60,27.60
20250729132258,40.60,27.40
20250729132300,40.60,27.50
20250729132302,40.60,27.60
20250729132304,40.60,27.40
20250729132306,40.60,27.00
20250729132308,40.60,26.70
20250729132310,40.60,26.70
20250729132312,40.70,27.10
20250729132314,40.70,26.90
20250729132316,40.70,26.80
20250729132318,40.70,26.80
20250729132320,40.70,26.70
20250729132322,40.70,26.60
20250729132324,40.70,27.10
20250729132326,40.70,27.40
20250729132328,40.70,27.10
20250729132330,40.70,26.50
20250729132332,40.70,26.40
20250729132334,40.70,26.20
20250729132336,40.80,26.10
20250729132338,40.80,26.10
20250729132340,40.70,26.20
20250729132342,40.70,26.10
20250729132344,40.70,26.10
20250729132346,40.70,26.10
20250729132348,40.70,26.00
20250729132350,40.70,26.00
20250729132352,40.70,26.00
20250729132354,40.70,26.10
20250729132356,40.70,26.30
20250729132358,40.70,26.30
20250729132400,40.60,27.90
20250729132402,40.60,27.20
20250729132404,40.60,27.00
20250729132406,40.60,26.60
20250729132408,40.60,26.50
20250729132410,40.60,26.30
20250729132412,40.60,26.20
20250729132414,40.60,26.40
20250729132416,40.60,26.20
20250729132418,40.50,26.10
20250729132420,40.50,26.10
20250729132422,40.50,26.20
20250729132424,40.50,26.10
20250729132426,40.50,26.10
20250729132428,40.50,26.10
20250729132430,40.50,26.10
20250729132432,40.40,26.10
20250729132434,40.40,26.10
20250729132436,40.40,26.10
20250729132438,40.40,26.10
20250729132441,40.40,26.10
20250729132443,40.40,26.10
20250729132445,40.40,26.10
20250729132447,40.40,26.20
20250729132449,40.40,26.20
20250729132451,40.40,26.10
20250729132453,40.40,26.10
20250729132455,40.40,26.10
20250729132457,40.40,26.10
20250729132459,40.40,26.10
20250729132501,40.40,26.20
20250729132503,40.40,26.20
20250729132505,40.40,26.20
20250729132507,40.40,26.20
20250729132509,40.40,26.20
20250729132511,40.40,26.10
20250729132513,40.40,26.20
20250729132515,40.40,26.10
20250729132517,40.40,26.20
20250729132519,40.40,26.10
20250729132521,40.40,26.10
20250729132523,40.40,26.10
20250729132525,40.40,26.20
20250729132527,40.40,26.30
20250729132529,40.40,26.30
20250729132531,40.40,26.20
20250729132533,40.40,26.20
20250729132535,40.30,26.30
20250729132537,40.30,26.20
20250729132539,40.30,26.20
20250729132541,40.30,26.20
20250729132543,40.30,26.20
20250729132545,40.30,26.30
20250729132547,40.30,26.20
20250729132549,40.30,26.20
20250729132551,40.30,26.30
20250729132553,40.30,26.30
20250729132555,40.30,26.30
20250729132557,40.30,26.30
20250729132559,40.30,26.30
20250729132601,40.30,26.30
20250729132603,40.30,26.30
20250729132605,40.30,26.30
20250729132607,40.30,26.30
20250729132609,40.30,26.30
20250729132611,40.30,26.30
20250729132613,40.30,26.30
20250729132615,40.30,26.30
20250729132617,40.40,26.30
20250729132619,40.40,26.30
20250729132621,40.40,26.30
20250729132623,40.40,26.30
20250729132625,40.40,26.20
20250729132627,40.40,26.20
20250729132629,40.40,26.20
20250729132631,40.40,26.20
20250729132633,40.40,26.20
20250729132635,40.40,26.20
20250729132637,40.40,26.20
20250729132639,40.40,26.20
20250729132641,40.40,26.20
20250729132643,40.40,26.20
20250729132645,40.40,26.10
20250729132647,40.40,26.20
20250729132649,40.40,26.10
20250729132651,40.40,26.10
20250729132653,40.40,26.20
20250729132655,40.40,26.10
20250729132657,40.40,26.10
20250729132659,40.40,26.10
20250729132701,40.40,26.10
20250729132703,40.40,26.10
20250729132705,40.40,26.10
20250729132707,40.40,26.10
20250729132709,40.40,26.20
20250729132711,40.40,26.20
20250729132713,40.40,26.10
20250729132715,40.40,26.10
20250729132717,40.40,26.10
20250729132719,40.40,26.10
20250729132721,40.40,26.10
20250729132723,40.40,26.10
20250729132725,40.40,26.10
20250729132727,40.40,26.10
20250729132729,40.40,26.10
20250729132731,40.40,26.10
20250729132733,40.40,26.10
20250729132735,40.40,26.10
20250729132737,40.40,26.10
20250729132739,40.40,26.10
20250729132741,40.40,26.10
20250729132743,40.40,26.10
20250729132745,40.40,26.10
20250729132747,40.40,26.10
20250729132749,40.40,26.10
20250729132751,40.40,26.10
20250729132753,40.40,26.10
20250729132755,40.40,26.10
20250729132757,40.40,26.10
20250729132759,40.40,26.10
20250729132801,40.40,26.10
20250729132803,40.40,26.10
20250729132805,40.40,26.10
20250729132807,40.40,26.10
20250729132809,40.40,26.10
20250729132811,40.40,26.10
20250729132813,40.40,26.10
20250729132815,40.40,26.10
20250729132817,40.40,26.10
20250729132819,40.40,26.10
20250729132821,40.40,26.10
20250729132823,40.40,26.10
20250729132825,40.40,26.10
20250729132827,40.40,26.10
20250729132829,40.40,26.10
20250729132831,40.40,26.10
20250729132833,40.40,26.10
20250729132835,40.40,26.10
20250729132837,40.40,26.10
20250729132839,40.40,26.10
20250729132841,40.40,26.10
20250729132843,40.40,26.10
20250729132845,40.40,26.10
20250729132847,40.40,26.10
20250729132849,40.40,26.10
20250729132851,40.40,26.10
20250729132853,40.40,26.10
20250729132855,40.40,26.10
20250729132857,40.40,26.10
20250729132859,40.40,26.10
20250729132901,40.40,26.10
20250729132903,40.40,26.10
20250729132905,40.40,26.10
20250729132907,40.40,26.10
20250729132909,40.40,26.10
20250729132911,40.40,26.10
20250729132914,40.40,26.20
20250729132916,40.40,26.20
20250729132918,40.40,26.10
20250729132920,40.40,26.10
20250729132922,40.40,26.10
20250729132924,40.40,26.10
20250729132926,40.40,26.10
20250729132928,40.40,26.10
20250729132930,40.40,26.10
20250729132932,40.40,26.10
20250729132934,40.40,26.10
20250729132936,40.40,26.10
20250729132938,40.40,26.10
20250729132940,40.40,26.10
20250729132942,40.40,26.10
20250729132944,40.40,26.10
20250729132946,40.30,26.10
20250729132948,40.40,26.10
20250729132950,40.40,26.20
20250729132952,40.40,26.20
20250729132954,40.40,26.10
20250729132956,40.40,26.10
20250729132958,40.40,26.10
20250729133000,40.40,26.10
20250729133002,40.40,26.10
20250729133004,40.40,26.10
20250729133006,40.40,26.20
20250729133008,40.40,26.10
20250729133010,40.40,26.10
20250729133012,40.40,26.10
20250729133014,40.40,26.10
20250729133016,40.40,26.10
20250729133018,40.40,26.10
20250729133020,40.40,26.10
20250729133022,40.40,26.10
20250729133024,40.40,26.00
20250729133026,40.40,26.10
20250729133028,40.40,26.00
20250729133030,40.40,26.00
20250729133032,40.40,26.10
20250729133034,40.40,26.00
20250729133036,40.40,26.10
20250729133038,40.40,26.10
20250729133040,40.40,26.10
20250729133042,40.40,26.10
20250729133044,40.40,26.10
20250729133046,40.40,26.10
20250729133048,40.40,26.10
20250729133050,40.40,26.10
20250729133052,40.40,26.10
20250729133054,40.40,26.10
20250729133056,40.40,26.10
20250729133058,40.40,26.10
20250729133100,40.40,26.10
20250729133102,40.40,26.10
20250729133104,40.40,26.10
20250729133106,40.40,26.10
20250729133108,40.40,26.10
20250729133110,40.40,26.10
20250729133112,40.40,26.10
20250729133114,40.40,26.10
20250729133116,40.40,26.10
20250729133118,40.40,26.10
20250729133120,40.40,26.10
20250729133122,40.40,26.10
20250729133124,40.40,26.10
20250729133126,40.40,26.10
20250729133128,40.40,26.10
20250729133130,40.40,26.10
20250729133132,40.40,26.10
20250729133134,40.40,26.10
20250729133136,40.40,26.10
20250729133138,40.40,26.10
20250729133140,40.40,26.10
20250729133142,40.40,26.10
20250729133144,40.40,26.10
20250729133146,40.40,26.10
20250729133148,40.40,26.10
20250729133150,40.40,26.10
20250729133152,40.40,26.10
20250729133154,40.40,26.10
20250729133156,40.40,26.10
20250729133158,40.40,26.10
20250729133200,40.40,26.10
20250729133202,40.40,26.10
20250729133204,40.40,26.10
20250729133206,40.40,26.10
20250729133208,40.40,26.10
20250729133210,40.40,26.10
20250729133212,40.40,26.10
20250729133214,40.40,26.10
20250729133216,40.40,26.10
20250729133218,40.40,26.10
20250729133220,40.40,26.10
20250729133222,40.40,26.10
20250729133224,40.40,26.10
20250729133226,40.40,26.10
20250729133228,40.40,26.10
20250729133230,40.40,26.10
20250729133232,40.40,26.10
20250729133234,40.40,26.10
20250729133236,40.40,26.00
20250729133238,40.40,26.10
20250729133240,40.40,26.10
20250729133242,40.40,26.10
20250729133244,40.40,26.10
20250729133246,40.40,26.10
20250729133248,40.40,26.10
20250729133250,40.40,26.10
20250729133252,40.40,26.10
20250729133254,40.40,26.10
20250729133256,40.40,26.10
20250729133258,40.40,26.10
20250729133300,40.40,26.10
20250729133302,40.40,26.10
20250729133304,40.40,26.10
20250729133306,40.40,26.10
20250729133308,40.40,26.10
20250729133310,40.40,26.10
20250729133312,40.40,26.10
20250729133314,40.40,26.10
20250729133316,40.40,26.10
20250729133318,40.40,26.10
20250729133320,40.40,26.10
20250729133322,40.40,26.10
20250729133324,40.40,26.10
20250729133326,40.50,26.10
20250729133328,40.40,26.10
20250729133330,40.40,26.10
20250729133332,40.40,26.10
20250729133334,40.40,26.00
20250729133336,40.40,26.10
20250729133338,40.50,26.00
20250729133340,40.40,26.10
20250729133342,40.40,26.00
20250729133344,40.40,26.10
20250729133346,40.50,26.10
20250729133349,40.50,26.10
20250729133351,40.40,26.10
20250729133353,40.40,26.10
20250729133355,40.40,26.10
20250729133357,40.40,26.10
20250729133359,40.50,26.10
20250729133401,40.50,26.10
20250729133403,40.50,26.10
20250729133405,40.50,26.00
20250729133407,40.40,26.00
20250729133409,40.50,26.00
20250729133411,40.50,26.00
20250729133413,40.50,26.00
20250729133415,40.50,26.10
20250729133417,40.50,26.10
20250729133419,40.50,26.00
20250729133421,40.40,26.00
20250729133423,40.50,26.00
20250729133425,40.40,26.00
20250729133427,40.40,26.10
20250729133429,40.40,26.00
20250729133431,40.40,26.00
20250729133433,40.40,26.00
20250729133435,40.40,26.00
20250729133437,40.40,26.10
20250729133439,40.40,26.00
20250729133441,40.40,26.00
20250729133443,40.40,26.10
20250729133445,40.40,26.00
20250729133447,40.40,26.10
20250729133449,40.40,26.00
20250729133451,40.40,26.00
20250729133453,40.40,26.00
20250729133455,40.40,26.00
20250729133457,40.40,26.00
20250729133459,40.40,26.00
20250729133501,40.40,26.10
20250729133503,40.40,26.00
20250729133505,40.40,26.00
20250729133507,40.40,26.00
20250729133509,40.40,26.00
20250729133511,40.40,26.00
20250729133513,40.40,26.00
20250729133515,40.40,26.00
20250729133517,40.40,26.00
20250729133519,40.40,26.00
20250729133521,40.40,26.10
20250729133523,40.40,26.10
20250729133525,40.40,26.00
20250729133527,40.30,26.10
20250729133529,40.40,26.10
20250729133531,40.30,26.10
20250729133533,40.40,26.10
20250729133535,40.30,26.10
20250729133537,40.30,26.10
20250729133539,40.30,26.10
20250729133541,40.40,26.10
20250729133543,40.30,26.10
20250729133545,40.30,26.10
20250729133547,40.30,26.10
20250729133549,40.30,26.10
20250729133551,40.30,26.10
20250729133553,40.40,26.10
20250729133555,40.30,26.10
20250729133557,40.40,26.10
20250729133559,40.30,26.00
20250729133601,40.30,26.10
20250729133603,40.30,26.10
20250729133605,40.30,26.10
20250729133607,40.30,26.10
20250729133609,40.40,26.10
20250729133611,40.30,26.10
20250729133613,40.40,26.10
20250729133615,40.30,26.10
20250729133617,40.40,26.10
20250729133619,40.40,26.10
20250729133621,40.40,26.20
20250729133623,40.40,26.10
20250729133625,40.40,26.10
20250729133627,40.40,26.10
20250729133629,40.40,26.10
20250729133631,40.40,26.10
20250729133633,40.40,26.10
20250729133635,40.40,26.10
20250729133637,40.40,26.10
20250729133639,40.40,26.10
20250729133641,40.40,26.10
20250729133643,40.40,26.10
20250729133645,40.40,26.10
20250729133647,40.40,26.10
20250729133649,40.40,26.10
20250729133651,40.40,26.10
20250729133653,40.40,26.10
20250729133655,40.40,26.10
20250729133657,40.40,26.10
20250729133659,40.40,26.10
20250729133701,40.40,26.10
20250729133703,40.40,26.20
20250729133705,40.40,26.10
20250729133707,40.40,26.10
20250729133709,40.40,26.10
20250729133711,40.40,26.10
20250729133713,40.40,26.10
20250729133715,40.40,26.10
20250729133717,40.40,26.10
20250729133719,40.40,26.10
20250729133721,40.40,26.10
20250729133723,40.40,26.10
20250729133725,40.40,26.10
20250729133727,40.40,26.10
20250729133729,40.40,26.10
20250729133731,40.40,26.10
20250729133733,40.40,26.00
20250729133735,40.40,26.10
20250729133737,40.40,26.10
20250729133739,40.40,26.10
20250729133741,40.40,26.10
20250729133743,40.40,26.10
20250729133745,40.40,26.10
20250729133747,40.40,26.10
20250729133749,40.40,26.10
20250729133751,40.40,26.10
20250729133753,40.40,26.10
20250729133755,40.40,26.10
20250729133757,40.40,26.10
20250729133759,40.40,26.10
20250729133801,40.40,26.10
20250729133803,40.40,26.10
20250729133805,40.40,26.10
20250729133807,40.40,26.10
20250729133809,40.40,26.10
20250729133811,40.40,26.10
20250729133813,40.40,26.10
20250729133815,40.40,26.10
20250729133817,40.40,26.10
20250729133819,40.40,26.10
20250729133821,40.40,26.10
20250729133823,40.40,26.10
20250729133826,40.40,26.10
20250729133828,40.40,26.10
20250729133830,40.50,26.10
20250729133832,40.40,26.10
20250729133834,40.40,26.00
20250729133836,40.40,26.10
20250729133838,40.40,26.10
20250729133840,40.50,26.10
20250729133842,40.50,26.10
20250729133844,40.50,26.10
20250729133846,40.50,26.00
20250729133848,40.50,26.00
20250729133850,40.50,26.10
20250729133852,40.50,26.00
20250729133854,40.40,26.10
20250729133856,40.50,26.00
20250729133858,40.50,26.00
20250729133900,40.50,26.00
20250729133902,40.50,26.10
20250729133904,40.40,26.10
20250729133906,40.40,26.10
20250729133908,40.40,26.10
20250729133910,40.40,26.10
20250729133912,40.40,26.00
20250729133914,40.50,26.10
20250729133916,40.50,26.00
20250729133918,40.50,26.10
20250729133920,40.50,26.00
20250729133922,40.50,26.00
20250729133924,40.40,26.10
20250729133926,40.50,26.00
20250729133928,40.50,26.10
20250729133930,40.40,26.10
20250729133932,40.40,26.10
20250729133934,40.40,26.10
20250729133936,40.40,26.10
20250729133938,40.40,26.10
20250729133940,40.40,26.10
20250729133942,40.40,26.10
20250729133944,40.50,26.10
20250729133946,40.50,26.10
20250729133948,40.40,26.10
20250729133950,40.40,26.10
20250729133952,40.40,26.10
20250729133954,40.50,26.00
20250729133956,40.50,26.00
20250729133958,40.50,26.00
20250729134000,40.50,26.10
20250729134002,40.50,26.00
20250729134004,40.50,26.00
20250729134006,40.50,26.00
20250729134008,40.50,26.00
20250729134010,40.50,26.00
20250729134012,40.50,26.10
20250729134014,40.50,26.00
20250729134016,40.50,26.10
20250729134018,40.50,26.00
20250729134020,40.50,26.00
20250729134022,40.50,26.00
20250729134024,40.50,26.00
20250729134026,40.50,26.00
20250729134028,40.50,26.00
20250729134030,40.50,26.10
20250729134032,40.50,26.10
20250729134034,40.50,26.00
20250729134036,40.50,26.10
20250729134038,40.50,26.10
20250729134040,40.50,26.10
20250729134042,40.50,26.10
20250729134044,40.50,26.10
20250729134046,40.50,26.00
20250729134048,40.50,26.10
20250729134050,40.50,26.10
20250729134052,40.50,26.10
20250729134054,40.50,26.10
20250729134056,40.50,26.10
20250729134058,40.50,26.10
20250729134100,40.50,26.10
20250729134102,40.50,26.10
20250729134104,40.50,26.10
20250729134106,40.50,26.10
20250729134108,40.50,26.10
20250729134110,40.50,26.10
20250729134112,40.50,26.10
20250729134114,40.50,26.00
20250729134116,40.50,26.10
20250729134118,40.50,26.10
20250729134120,40.40,26.10
20250729134122,40.50,26.10
20250729134124,40.50,26.10
20250729134126,40.40,26.10
20250729134128,40.50,26.10
20250729134130,40.50,26.10
20250729134132,40.40,26.10
20250729134134,40.50,26.10
20250729134136,40.50,26.10
20250729134138,40.40,26.10
20250729134140,40.50,26.10
20250729134142,40.50,26.10
20250729134144,40.50,26.10
20250729134146,40.50,26.10
20250729134148,40.40,26.10
20250729134150,40.40,26.10
20250729134152,40.50,26.10
20250729134154,40.40,26.10
20250729134156,40.50,26.10
20250729134158,40.40,26.10
20250729134200,40.50,26.10
20250729134202,40.50,26.10
20250729134204,40.50,26.10
20250729134206,40.50,26.10
20250729134208,40.40,26.10
20250729134210,40.40,26.10
20250729134212,40.50,26.10
20250729134214,40.50,26.10
20250729134216,40.50,26.10
20250729134218,40.40,26.10
20250729134220,40.50,26.10
20250729134222,40.40,26.10
20250729134224,40.50,26.10
20250729134226,40.50,26.10
20250729134228,40.50,26.10
20250729134230,40.40,26.10
20250729134232,40.50,26.10
20250729134234,40.50,26.00
20250729134236,40.40,26.10
20250729134238,40.50,26.10
20250729134240,40.40,26.10
20250729134242,40.50,26.10
20250729134244,40.40,26.10
20250729134246,40.40,26.10
20250729134248,40.40,26.10
20250729134250,40.40,26.10
20250729134253,40.40,26.10
20250729134255,40.50,26.10
20250729134257,40.40,26.10
20250729134259,40.40,26.00
20250729134301,40.40,26.00
20250729134303,40.50,26.10
20250729134305,40.40,26.10
20250729134307,40.50,26.00
20250729134309,40.40,26.00
20250729134311,40.40,26.10
20250729134313,40.40,26.10
20250729134315,40.40,26.10
20250729134317,40.40,26.10
20250729134319,40.40,26.10
20250729134321,40.40,26.10
20250729134323,40.40,26.10
20250729134325,40.40,26.10
20250729134327,40.40,26.10
20250729134329,40.40,26.10
20250729134331,40.40,26.10
20250729134333,40.40,26.10
20250729134335,40.40,26.20
20250729134337,40.40,26.20
20250729134339,40.40,26.20
20250729134341,40.40,26.20
20250729134343,40.40,26.20
20250729134345,40.40,26.20
20250729134347,40.40,26.80
20250729134349,40.40,27.30
20250729134351,40.40,27.70
20250729134353,40.40,28.00
20250729134355,40.40,28.10
20250729134357,40.40,28.20
20250729134359,40.40,28.70
20250729134401,40.40,28.90
20250729134403,40.40,28.80
20250729134405,40.40,28.70
20250729134407,40.50,28.50
20250729134409,40.40,28.80
20250729134411,40.50,28.60
20250729134413,40.40,28.40
20250729134415,40.40,28.50
20250729134417,40.40,28.30
20250729134419,40.40,28.20
20250729134421,40.50,28.50
20250729134423,40.40,29.70
20250729134425,40.40,28.90
20250729134427,40.40,28.20
20250729134429,40.40,27.70
20250729134431,40.40,27.50
20250729134433,40.40,27.30
20250729134435,40.40,27.30
20250729134437,40.40,27.30
20250729134439,40.40,27.20
20250729134441,40.40,27.10
20250729134443,40.40,27.00
20250729134445,40.40,26.90
20250729134447,40.40,26.90
20250729134449,40.40,26.90
20250729134451,40.40,26.90
20250729134453,40.40,27.90
20250729134455,40.50,27.40
20250729134457,40.40,27.00
20250729134459,40.50,26.80
20250729134501,40.40,26.70
20250729134503,40.40,26.60
20250729134505,40.40,26.60
20250729134507,40.40,26.70
20250729134509,40.40,27.20
20250729134511,40.40,27.00
20250729134513,40.40,26.80
20250729134515,40.40,26.70
20250729134517,40.40,26.60
20250729134519,40.40,26.60
20250729134521,40.40,26.50
20250729134523,40.40,26.50
20250729134525,40.40,26.40
20250729134527,40.40,26.40
20250729134529,40.40,26.40
20250729134531,40.30,26.40
20250729134533,40.30,26.40
20250729134535,40.30,26.40
20250729134537,40.30,26.40
20250729134539,40.30,26.50
20250729134541,40.30,26.60
20250729134543,40.30,26.70
20250729134545,40.30,26.90
20250729134547,40.30,27.00
20250729134549,40.20,26.90
20250729134551,40.20,26.80
20250729134553,40.20,26.90
20250729134555,40.20,26.80
20250729134557,40.20,26.90
20250729134559,40.20,26.80
20250729134601,40.20,26.80
20250729134603,40.20,26.80
20250729134605,40.20,26.80
20250729134607,40.20,27.70
20250729134609,40.20,27.90
20250729134611,40.20,28.60
20250729134613,40.20,28.10
20250729134615,40.20,28.40
20250729134617,40.20,28.60
20250729134619,40.20,28.60
20250729134621,40.20,29.00
20250729134623,40.20,28.80
20250729134625,40.10,28.40
20250729134627,40.10,28.60
20250729134629,40.10,28.10
20250729134631,40.10,28.10
20250729134633,40.10,28.70
20250729134635,40.10,29.10
20250729134637,40.00,29.50
20250729134639,40.10,29.70
20250729134641,40.10,29.90
20250729134643,40.10,30.00
20250729134645,40.10,29.90
20250729134647,40.10,30.10
20250729134649,40.10,30.10
20250729134651,40.10,30.30
20250729134653,40.10,30.40
20250729134655,40.10,30.30
20250729134657,40.10,30.50
20250729134659,40.10,30.30
20250729134701,40.10,29.10
20250729134703,40.20,28.00
20250729134705,40.20,27.60
20250729134707,40.20,27.40
20250729134709,40.20,27.40
20250729134711,40.20,27.50
20250729134713,40.20,27.30
20250729134715,40.20,27.30
20250729134717,40.20,27.30
20250729134719,40.30,27.10
20250729134721,40.30,26.80
20250729134723,40.30,27.00
20250729134726,40.30,27.10
20250729134728,40.30,27.00
20250729134730,40.30,26.90
20250729134732,40.30,27.00
